Year published,journal title,DOI,system.location,flow category,Mesh_Size_Category,Setting,biome,Detritus_Type,Species,Time.Series_ID,Measurement Day,Start_Year,Start_Month,Start_Day,Temperature (deg C),Mass remaining (%),Initial_Mass_g,k,CN_ratio,Ergosterol_microg/g,Altitude_meters,Latitude,Longitude
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,0,2006,12,13,12,NA,9,0.018760383,107.9674017,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,21,2006,12,13,12,NA,9,0.018760383,75.21332694,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,56,2006,12,13,12,NA,9,0.018760383,80.20613615,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,98,2006,12,13,12,NA,9,0.018760383,59.12991371,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,2,0,2006,12,13,12,NA,9,0.02770607,107.9674017,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,2,21,2006,12,13,12,NA,9,0.02770607,42.55033557,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,2,56,2006,12,13,12,NA,9,0.02770607,38.55704698,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,2,98,2006,12,13,12,NA,9,0.02770607,32.76366251,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,3,0,2006,12,13,12,NA,9,0.010351438,63.96992122,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,3,21,2006,12,13,12,NA,9,0.010351438,53.6452614,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,3,56,2006,12,13,12,NA,9,0.010351438,53.84817379,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,3,98,2006,12,13,12,NA,9,0.010351438,44.42349009,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,4,0,2006,12,13,12,NA,9,0.028779553,63.96992122,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,4,98,2006,12,13,12,NA,9,0.028779553,29.38410122,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,4,56,2006,12,13,12,NA,9,0.028779553,35.79851993,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,4,21,2006,12,13,12,NA,9,0.028779553,31.38696586,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,5,0,2006,12,13,12,NA,9,0.002031949,143.7646847,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,5,21,2006,12,13,12,NA,9,0.002031949,154.3899288,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,5,56,2006,12,13,12,NA,9,0.002031949,147.3557071,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,5,98,2006,12,13,12,NA,9,0.002031949,111.5969113,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,6,0,2006,12,13,12,NA,9,0.005878594,143.7646847,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,6,21,2006,12,13,12,NA,9,0.005878594,105.9075204,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,6,56,2006,12,13,12,NA,9,0.005878594,69.55022083,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,6,98,2006,12,13,12,NA,9,0.005878594,49.94742061,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,7,0,2006,12,13,12,NA,9,0.013571885,89.24675325,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,7,21,2006,12,13,12,NA,9,0.013571885,67.87315011,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,7,56,2006,12,13,12,NA,9,0.013571885,67.48172757,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,7,98,2006,12,13,12,NA,9,0.013571885,58.39202658,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,8,0,2006,12,13,12,NA,9,0.027527157,89.24675325,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,8,21,2006,12,13,12,NA,9,0.027527157,42.71096346,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,8,56,2006,12,13,12,NA,9,0.027527157,42.90909091,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipifera,8,98,2006,12,13,12,NA,9,0.027527157,41.91362126,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,9,0,2006,12,13,12,NA,9,0.006415335,130.9984899,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,9,21,2006,12,13,12,NA,9,0.006415335,124.9048626,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,9,56,2006,12,13,12,NA,9,0.006415335,133.4968288,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,9,98,2006,12,13,12,NA,9,0.006415335,104.6378738,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,10,0,2006,12,13,12,NA,9,0.016613419,130.9984899,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,10,21,2006,12,13,12,NA,9,0.016613419,72.77801268,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,10,56,2006,12,13,12,NA,9,0.016613419,55.59891272,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxRhododendron maximum,10,98,2006,12,13,12,NA,9,0.016613419,51.90214437,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,11,0,2006,12,13,12,NA,9,0.005252396,105.0287908,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,11,21,2006,12,13,12,NA,9,0.005252396,107.4472169,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,11,56,2006,12,13,12,NA,9,0.005252396,106.756238,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,11,98,2006,12,13,12,NA,9,0.005252396,80.84452975,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,12,0,2006,12,13,12,NA,9,0.017060703,105.0287908,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,12,21,2006,12,13,12,NA,9,0.017060703,70.82533589,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,12,56,2006,12,13,12,NA,9,0.017060703,48.02303263,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipiferaxRhododendron maximum,12,98,2006,12,13,12,NA,9,0.017060703,50.44145873,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,13,0,2006,12,13,12,NA,9,0.008115016,105.0287908,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,13,21,2006,12,13,12,NA,9,0.008115016,93.28214971,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,13,56,2006,12,13,12,NA,9,0.008115016,100.8829175,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,13,98,2006,12,13,12,NA,9,0.008115016,71.51631478,NA,820,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,14,0,2006,12,13,12,NA,9,0.018313099,105.0287908,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,14,21,2006,12,13,12,NA,9,0.018313099,60.46065259,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,14,56,2006,12,13,12,NA,9,0.018313099,59.7696737,NA,841,35.059807,-83.430569
2010,Oikos,10.1111/j.1600-0706.2009.17904.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrumxLiriodendron tulipiferaxRhododendron maximum,14,98,2006,12,13,12,NA,9,0.018313099,42.84069098,NA,841,35.059807,-83.430569
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,0,1994,7,20,18.5,100,NA,NA,57.8214,NA,NA,42.65,-114.6333
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,1,1994,7,20,18.5,73.9514,NA,NA,48.5261,NA,NA,42.65,-114.6333
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,4,1994,7,20,18.5,78.8,NA,NA,37.02486667,NA,NA,42.65,-114.6333
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,8,1994,7,20,18.5,50.6202,NA,NA,34.21798333,NA,NA,42.65,-114.6333
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,13,1994,7,20,18.5,31.008,NA,NA,25.8545,NA,NA,42.65,-114.6333
1997,Hydrobiologia,10.1023/A:1002902327258,river,NA,5,field,Temperate grassland/desert,leaves,Populus tremuloides,1,31,1994,7,20,18.5,25.038,NA,NA,17.76868333,NA,NA,42.65,-114.6333
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,1,0,NA,NA,NA,15,100,10,0.048144258,97.48840252,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,1,42,NA,NA,NA,20,97.97794118,10,0.048144258,46.98795181,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,2,0,NA,NA,NA,15,100,10,0.431839402,97.48840252,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,2,42,NA,NA,NA,20,81.8627451,10,0.431839402,63.93442623,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,3,0,NA,NA,NA,15,100,10,0.159021942,88.62582047,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,3,42,NA,NA,NA,20,93.32107843,10,0.159021942,51.38888889,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,4,0,NA,NA,NA,15,100,10,0.259687208,88.62582047,NA,NA,NA,NA
2013,Hydrobiologia,10.1007/s10750-013-1449-1,other,NA,NA,lab,NA,leaves,Phragmites australis,4,42,NA,NA,NA,20,89.09313725,10,0.259687208,38.82352941,NA,NA,NA,NA
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,1,0,2019,12,12,4.981539992,100,1,0.365079365,84.65625174,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,1,120,2019,12,12,9.100292508,56.19047619,1,0.365079365,49.19377113,203.9877301,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,2,0,2019,12,12,4.981539992,100,1,0.369047619,75.64374811,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,2,120,2019,12,12,9.100292508,55.71428571,1,0.369047619,47.84119864,207.0552147,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,3,0,2019,12,12,4.981539992,100,1,0.420634921,83.17219878,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,3,120,2019,12,12,9.100292508,49.52380952,1,0.420634921,48.37731083,107.8732106,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,4,0,2019,12,12,4.981539992,100,1,0.321428571,84.65625174,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,4,120,2019,12,12,10.06842087,61.42857143,1,0.321428571,60.63484325,113.4969325,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,5,0,2019,12,12,4.981539992,100,1,0.293650794,75.64374811,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,5,120,2019,12,12,10.06842087,64.76190476,1,0.293650794,62.92157647,98.67075665,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,6,0,2019,12,12,4.981539992,100,1,0.313492063,83.17219878,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,6,120,2019,12,12,10.06842087,62.38095238,1,0.313492063,57.10026055,42.94478528,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,7,0,2019,12,12,7.586825417,100,1,0.353174603,84.65625174,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,7,120,2019,12,12,12.3761278,57.61904762,1,0.353174603,45.04843316,117.5869121,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,8,0,2019,12,12,7.586825417,100,1,0.436507937,75.64374811,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,8,120,2019,12,12,12.3761278,47.61904762,1,0.436507937,46.45321324,110.4294479,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,9,0,2019,12,12,7.586825417,100,1,0.448412698,83.17219878,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,9,120,2019,12,12,12.3761278,46.19047619,1,0.448412698,44.18919874,67.48466258,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,10,0,2019,12,12,5.651139133,100,1,0.305555556,84.65625174,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,10,120,2019,12,12,9.919536551,63.33333333,1,0.305555556,56.35642574,46.52351738,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,11,0,2019,12,12,5.651139133,100,1,0.317460317,75.64374811,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,11,120,2019,12,12,9.919536551,61.9047619,1,0.317460317,54.7628773,44.47852761,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,12,0,2019,12,12,5.651139133,100,1,0.353174603,83.17219878,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,12,120,2019,12,12,9.919536551,57.61904762,1,0.353174603,57.10026055,24.02862986,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,13,0,2019,12,12,7.512573404,100,1,0.384920635,84.65625174,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,13,120,2019,12,12,12.15261118,53.80952381,1,0.384920635,50.01139614,31.18609407,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,14,0,2019,12,12,7.512573404,100,1,0.361111111,75.64374811,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,14,120,2019,12,12,12.15261118,56.66666667,1,0.361111111,49.61423071,40.8997955,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,15,0,2019,12,12,7.512573404,100,1,0.388888889,83.17219878,NA,457,47.275486,8.21802
2014,Ecology,10.1890/13-2104.1,wetland,NA,1,mesocosm,Temperate forest,leaves,Phragmites australis,15,120,2019,12,12,12.15261118,53.33333333,1,0.388888889,53.09420237,7.157464213,457,47.275486,8.21802
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Cladium jamaicense,1,0,2010,10,1,23.5,100,5,NA,95.73573746,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Cladium jamaicense,1,30,2010,10,1,23.5,91.5285284,5,NA,91.40989066,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Cladium jamaicense,1,120,2010,10,1,23.5,86.11312931,5,NA,75.19375745,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Eleocharis cellulosa,2,0,2010,10,1,23.5,100,5,NA,150.2346529,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Eleocharis cellulosa,2,30,2010,10,1,23.5,81.22289937,5,NA,101.556546,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Eleocharis cellulosa,2,120,2010,10,1,23.5,73.01217909,5,NA,60.11049616,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Nymphaea odorata,3,0,2010,10,1,23.5,100,5,NA,25.50646482,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Nymphaea odorata,3,30,2010,10,1,23.5,22.35798357,5,NA,20.56175625,NA,6,26.493333,-80.216667
2013,Journal of Environmental Quality,10.2134/jeq2012.0201,wetland,NA,1.6,mesocosm,Tropical seasonal forest/savanna,leaves,Nymphaea odorata,3,120,2010,10,1,23.5,8.908838169,5,NA,27.72142129,NA,6,26.493333,-80.216667
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,1,0,2009,6,NA,4.5,100,4.06,NA,NA,NA,377,59.91,-151.49
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,1,14,2009,6,NA,4.5,96.54,4.06,NA,NA,NA,377,59.91,-151.49
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,1,28,2009,6,NA,4.5,90.86,4.06,NA,NA,NA,377,59.91,-151.49
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,1,42,2009,6,NA,4.5,83.5,4.06,NA,NA,NA,377,59.91,-151.49
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,1,56,2009,6,NA,4.5,81.92,4.06,NA,NA,NA,377,59.91,-151.49
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,2,0,2009,6,NA,4.5,100,4.06,NA,NA,NA,411,59.78,-151.55
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,2,14,2009,6,NA,7.3,92.56,4.06,NA,NA,NA,411,59.78,-151.55
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,2,28,2009,6,NA,7.3,91.62,4.06,NA,NA,NA,411,59.78,-151.55
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,2,42,2009,6,NA,7.3,82.86,4.06,NA,NA,NA,411,59.78,-151.55
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,2,56,2009,6,NA,7.3,71.11,4.06,NA,NA,NA,411,59.78,-151.55
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,3,0,2009,6,NA,7.9,100,4.06,NA,NA,NA,156,59.86,-151.66
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,3,14,2009,6,NA,7.9,94.22,4.06,NA,NA,NA,156,59.86,-151.66
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,3,28,2009,6,NA,7.9,90.86,4.06,NA,NA,NA,156,59.86,-151.66
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,3,42,2009,6,NA,7.9,85.9,4.06,NA,NA,NA,156,59.86,-151.66
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,3,56,2009,6,NA,7.9,74.86,4.06,NA,NA,NA,156,59.86,-151.66
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,4,0,2009,6,NA,7.1,100,4.06,NA,NA,NA,439,60.05,-151.34
2011,Journal of the North American Benthological Society,10.1899/10-086.1,stream,riffle,coarse,field,Temperate forest,leaves,Calamagrostis canadensis,4,14,2009,6,NA,7.1,96.43,4.06,NA,NA,NA,439,60.05,-151.34
